time_start,time_end,duration,src_ip,dest_ip,src_port,dest_port,protocol,flags,forwarding_status,source_type_of_service,ingress_packet_count,ingress_byte_count,label
2023-06-14 13:34:24,2023-01-13 20:13:17,3.959,96.224.188.125,77.2.2.145,1729,443,TCP,......,0,56,39,5343,0
2023-06-30 10:08:06,2023-08-03 21:03:27,1.275,176.56.160.39,10.114.151.40,51656,8080,UDP,.S....,1,40,41,59368,0
2023-06-05 02:03:15,2023-06-26 23:15:15,0.249,221.83.118.101,57.231.43.93,51263,80,UDP,......,1,56,6,3486,0
2023-07-26 00:37:49,2023-04-06 14:02:22,1.018,15.197.1.4,211.194.19.20,41492,3389,UDP,......,0,32,106,103880,1
2023-07-19 05:06:37,2023-08-29 20:19:09,5.215,32.41.131.20,137.55.175.138,52542,25,ICMP,F.....,2,32,24,27840,0
2023-05-22 02:07:49,2023-08-14 13:36:16,3.798,107.226.160.122,55.44.74.192,31217,25,UDP,...AP.,1,56,8,5000,0
2023-03-11 05:02:04,2023-02-25 22:19:16,6.603,173.110.228.33,41.156.153.239,57947,53,ICMP,...AP.,1,16,1,953,0
2023-08-28 17:33:01,2023-05-31 17:18:17,0.413,28.203.203.202,132.175.80.69,3172,80,TCP,...AP.,1,32,3,2139,0
2023-05-17 14:34:53,2023-06-13 06:26:59,0.379,38.244.244.109,109.104.90.139,24009,25,UDP,...AP.,1,64,15,5385,0
2023-04-19 23:25:33,2023-01-16 12:21:31,9.341,63.170.36.8,121.195.215.90,5842,80,UDP,.S....,0,24,5,1090,0
2023-05-30 13:55:08,2023-03-18 20:17:24,2.893,250.145.84.17,239.234.53.200,44712,53,ICMP,...AR.,0,24,22,25190,0
2023-03-07 12:15:12,2023-07-16 07:29:02,2.64,134.18.29.19,105.77.12.174,56056,443,ICMP,......,2,24,37,13357,0
2023-07-10 05:53:36,2023-05-11 21:07:45,2.146,228.110.147.175,44.221.185.104,39234,25,UDP,...AP.,1,40,27,31941,0
2023-07-27 01:55:43,2023-02-20 04:22:00,0.038,62.241.201.36,236.138.238.136,48278,80,UDP,......,1,8,19,10602,0
2023-01-08 10:06:01,2023-08-28 04:06:50,0.854,72.124.2.85,78.183.219.10,27482,25,ICMP,F.....,1,48,44,19932,0
2023-05-23 04:30:26,2023-07-09 12:03:06,0.386,91.160.60.97,11.85.25.64,25816,53,TCP,......,0,40,45,10710,0
2023-03-10 07:53:05,2023-03-20 07:39:12,5.063,148.153.201.74,62.165.2.167,14882,53,ICMP,...A..,1,48,47,57763,0
2023-04-22 11:21:16,2023-06-15 00:31:33,0.222,247.9.209.191,86.160.59.170,29022,443,TCP,......,0,56,39,6396,0
2023-01-09 21:44:42,2023-01-15 08:52:16,0.094,197.207.78.249,224.13.176.154,12119,25,UDP,...AP.,0,48,14,6468,0
2023-03-16 01:37:23,2023-01-21 19:36:24,1.646,85.245.52.158,27.185.6.232,31036,25,ICMP,...A..,1,0,16,19680,0
2023-03-20 07:28:26,2023-03-30 02:58:39,2.617,110.152.30.3,101.37.28.22,18620,80,TCP,......,0,16,15,21780,0
2023-03-11 10:18:32,2023-04-17 09:06:02,8.184,18.5.189.115,47.194.198.214,53534,25,UDP,F.....,1,48,44,11528,0
2023-07-28 08:14:18,2023-05-21 01:28:03,1.476,14.93.28.177,114.56.162.50,35279,443,UDP,.S....,2,40,28,3136,0
2023-06-08 22:31:17,2023-02-09 20:27:26,0.965,111.159.72.48,117.98.231.192,16854,443,ICMP,...AR.,2,48,39,33735,0
2023-01-20 02:07:03,2023-09-02 17:02:30,1.335,91.133.26.81,162.125.159.203,34600,8080,ICMP,F.....,1,56,43,54223,1
2023-08-26 17:49:58,2023-06-29 14:44:27,4.703,219.186.143.32,133.164.51.80,51532,53,UDP,...A..,2,56,40,10240,0
2023-05-19 13:29:00,2023-03-29 18:14:56,3.502,153.187.210.93,9.169.26.204,65255,53,TCP,......,2,48,27,38340,0
2023-08-17 21:25:25,2023-05-18 22:36:19,9.416,17.78.64.145,92.163.95.56,16018,25,UDP,...AP.,0,32,18,21510,0
2023-05-26 20:01:48,2023-06-05 09:58:12,10.856,207.142.126.22,233.172.121.113,59098,22,UDP,...A..,2,40,183,70638,1
2023-02-12 05:55:42,2023-08-03 04:12:03,0.584,121.60.19.176,132.122.61.167,37429,8080,UDP,F.....,1,64,10,13170,0
2023-06-30 01:01:24,2023-01-30 04:08:30,0.43,94.162.13.145,75.110.85.215,30477,25,ICMP,......,2,24,8,7384,0
2023-01-14 04:04:25,2023-05-04 11:55:25,5.161,52.36.202.10,241.190.48.11,21115,443,TCP,.S....,1,64,104,70200,1
2023-08-10 01:56:14,2023-07-04 21:52:19,1.747,106.186.236.56,83.154.116.25,2484,443,TCP,...AP.,2,16,7,5558,0
2023-02-13 18:34:48,2023-07-16 04:33:00,0.504,63.61.197.117,242.86.16.70,49513,18314,UDP,...AR.,0,24,40,5880,2
2023-04-29 17:18:25,2023-02-09 10:05:17,1.845,150.44.79.131,75.230.208.200,53875,25,TCP,......,0,8,24,22488,0
2023-01-22 04:24:40,2023-03-30 07:37:31,1.662,211.246.189.78,37.55.55.112,15171,8080,ICMP,.S....,0,16,29,5945,0
2023-02-01 06:06:17,2023-01-22 13:51:59,4.104,230.173.165.126,41.227.45.212,31804,8080,ICMP,......,2,16,37,38443,0
2023-08-18 16:51:12,2023-01-15 11:27:58,0.414,227.116.105.240,93.192.9.153,48010,53,TCP,.S....,2,0,6,2046,0
2023-01-12 19:24:48,2023-03-03 01:40:30,5.942,7.41.213.38,229.124.28.117,38948,80,TCP,F.....,0,32,7,9219,1
2023-01-14 23:29:08,2023-08-19 18:19:36,2.567,69.254.98.100,155.64.86.53,47552,53,TCP,...AR.,1,0,46,66884,0
2023-02-23 15:36:20,2023-08-19 21:22:40,3.436,144.67.120.44,123.5.112.93,23639,443,TCP,F.....,0,8,15,3165,0
2023-02-05 00:32:48,2023-04-17 03:17:12,8.286,2.197.123.73,249.192.247.192,63897,445,TCP,...AP.,0,16,338,439400,1
2023-04-26 21:47:54,2023-05-29 11:41:19,0.277,89.26.223.35,69.65.57.127,62989,25,TCP,.S....,2,48,39,37323,0
2023-02-23 05:04:12,2023-08-23 07:48:00,0.592,224.107.215.175,126.246.155.123,60811,25,UDP,...AP.,1,8,27,12555,0
2023-06-19 01:12:53,2023-07-12 08:45:48,3.281,245.79.194.114,6.241.27.236,11466,53,UDP,...A..,2,24,10,5910,0
2023-05-26 20:07:50,2023-02-25 13:49:45,0.993,158.126.42.233,226.121.145.75,14703,8080,ICMP,...AP.,2,0,22,4774,0
2023-06-12 03:32:06,2023-08-01 05:24:54,1.498,164.56.210.217,142.123.158.212,59900,8080,TCP,...AR.,0,0,33,2145,0
2023-06-14 04:19:47,2023-01-18 16:41:46,0.645,91.211.107.104,43.118.117.156,16607,47742,UDP,.S....,1,32,8,5568,2
2023-08-06 21:54:46,2023-03-12 13:59:37,1.771,165.126.202.231,241.123.186.130,25490,80,TCP,...AR.,2,48,70,54180,1
2023-08-17 08:21:49,2023-06-16 06:17:31,0.512,170.88.49.46,50.24.116.197,30926,8080,TCP,.S....,0,56,21,12390,0
2023-03-21 01:09:05,2023-02-04 15:57:26,8.208,78.90.157.107,215.100.69.103,12411,8080,UDP,.S....,2,16,171,167580,1
2023-04-14 12:37:58,2023-04-20 04:53:50,2.082,91.119.225.190,238.172.16.30,7299,80,UDP,F.....,1,24,112,161728,1
2023-06-23 22:28:08,2023-03-20 10:37:47,0.955,150.192.2.69,25.135.173.40,10191,443,UDP,...AP.,0,48,7,8218,0
2023-07-01 21:54:57,2023-03-01 00:18:42,1.774,161.192.218.173,165.43.181.182,6479,445,UDP,...AR.,1,24,162,133650,1
2023-07-01 02:02:16,2023-05-01 21:49:14,2.531,116.90.190.196,85.101.68.151,10680,443,UDP,......,2,32,139,70890,1
2023-05-17 10:55:19,2023-04-07 02:56:58,0.496,234.215.190.219,15.221.101.68,56864,443,ICMP,......,1,48,32,10304,0
2023-04-11 19:34:00,2023-07-29 00:15:38,0.086,122.57.166.225,48.94.29.57,60041,80,UDP,......,2,48,22,30910,0
2023-08-14 13:10:51,2023-07-24 00:09:06,0.43,167.144.235.59,7.33.45.169,10484,25,TCP,...AP.,2,24,35,15890,0
2023-01-07 05:32:36,2023-03-25 17:42:07,2.107,100.9.166.30,31.141.81.36,42945,8080,ICMP,......,2,0,14,11200,0
2023-08-19 12:01:22,2023-02-17 06:50:17,12.263,146.98.164.89,166.116.236.135,14778,80,ICMP,...A..,2,56,62,59706,1
2023-08-10 18:27:21,2023-01-27 13:03:22,1.384,88.41.17.87,242.117.107.2,44018,25,TCP,.S....,2,48,5,4045,0
2023-03-03 20:18:09,2023-07-29 23:23:37,0.745,125.234.135.147,118.23.199.84,16512,53,ICMP,...A..,2,32,46,55752,0
2023-07-23 01:01:46,2023-08-19 22:40:34,2.566,219.188.73.84,251.243.172.10,15836,53,UDP,...AR.,2,56,3,1371,0
2023-07-01 00:53:42,2023-06-28 07:15:39,0.433,12.216.118.177,5.152.34.231,62015,443,TCP,...AR.,1,48,5,3825,0
2023-06-15 09:29:02,2023-09-02 00:14:30,0.071,31.238.170.127,170.244.252.32,4325,3389,ICMP,......,1,24,126,178920,1
2023-05-20 01:38:42,2023-02-11 17:55:15,1.304,215.81.135.51,250.76.14.161,25614,80,UDP,.S....,0,56,16,7744,0
2023-04-18 14:59:46,2023-08-23 10:49:38,2.894,122.69.155.239,49.233.211.159,48342,443,ICMP,...AP.,2,24,33,23199,0
2023-06-27 20:33:30,2023-04-11 23:09:40,3.146,87.80.203.250,141.145.239.118,55834,8080,TCP,......,0,0,21,24234,0
2023-06-25 23:26:45,2023-01-28 09:56:45,0.79,55.223.176.169,152.67.227.109,50697,443,TCP,F.....,1,56,390,273000,1
2023-08-24 03:55:22,2023-07-24 05:20:39,1.129,166.14.178.92,250.172.132.131,17785,80,ICMP,...AR.,0,40,286,342914,1
2023-06-19 03:03:00,2023-04-08 01:12:32,1.653,177.131.158.7,168.188.218.52,50072,10690,ICMP,...AR.,0,32,32,22944,2
2023-08-26 22:06:01,2023-01-28 07:13:46,2.31,39.12.195.52,56.116.215.251,17939,80,TCP,...AR.,2,0,20,13320,0
2023-09-01 22:39:02,2023-04-16 13:10:10,0.711,111.104.5.71,97.94.70.164,54512,8080,ICMP,F.....,1,24,2,1982,0
2023-03-30 04:37:03,2023-05-30 04:46:35,1.613,101.234.127.132,216.186.140.169,27064,8080,ICMP,...A..,0,56,3,1980,0
2023-07-15 22:26:03,2023-08-17 01:45:41,0.05,78.104.39.228,238.41.194.207,2885,25,TCP,F.....,0,56,39,39429,0
2023-06-18 19:03:00,2023-02-26 03:22:43,2.432,242.222.192.64,227.193.69.167,8064,8080,TCP,...AP.,0,56,482,504172,1
2023-05-05 20:35:23,2023-03-29 12:27:11,2.525,30.54.14.106,4.175.177.103,33332,80,UDP,...AP.,0,40,458,467160,1
2023-04-07 20:48:54,2023-01-29 17:35:22,2.346,68.155.158.109,6.121.83.86,24692,3389,UDP,...AP.,2,0,453,330690,1
2023-07-29 22:59:30,2023-03-14 04:05:36,3.701,156.118.123.205,104.4.171.121,8836,53,TCP,...AP.,2,56,5,1745,0
2023-03-14 05:50:32,2023-04-19 06:23:58,1.759,85.102.231.116,151.232.241.144,18130,8080,TCP,F.....,1,40,31,44392,0
2023-07-18 11:52:20,2023-01-26 07:01:39,2.344,87.27.162.77,171.163.237.250,32728,25,ICMP,F.....,1,16,48,25632,0
2023-04-18 00:02:11,2023-06-02 04:20:02,3.398,204.25.177.7,45.194.149.83,10931,80,TCP,.S....,1,8,11,8382,0
2023-01-24 18:21:06,2023-01-31 03:58:17,1.242,171.17.80.231,170.232.176.5,16551,8080,ICMP,......,0,24,483,100947,1
2023-07-08 11:13:16,2023-05-05 02:57:14,0.483,30.104.75.214,138.11.223.64,40150,8080,ICMP,.S....,1,0,4,1604,0
2023-02-13 23:15:51,2023-04-02 10:17:19,1.106,102.109.87.102,5.4.94.172,58876,443,ICMP,...A..,1,24,37,5735,0
2023-08-15 16:59:30,2023-05-13 10:42:49,2.82,112.192.1.141,253.72.72.224,5027,443,UDP,...AP.,2,8,11,7557,0
2023-04-07 18:58:43,2023-04-16 23:22:55,3.895,136.13.114.31,144.97.128.188,26545,22,TCP,...AP.,1,8,60,32100,1
2023-02-07 20:30:44,2023-04-22 05:28:47,0.065,200.72.147.72,106.12.63.38,43268,80,UDP,...A..,0,24,32,23808,0
2023-04-28 09:52:26,2023-04-19 22:03:40,3.377,55.98.24.204,228.155.137.22,4613,41021,ICMP,...A..,1,8,33,5082,2
2023-08-23 15:37:24,2023-05-25 03:44:08,0.368,149.180.251.183,112.105.50.199,30810,445,UDP,...AR.,0,56,296,21312,1
2023-03-31 00:21:18,2023-04-02 13:08:45,2.141,165.150.5.176,164.203.41.7,62989,53,TCP,.S....,2,24,39,22581,0
2023-07-08 05:20:12,2023-01-21 23:12:42,2.044,79.218.153.181,37.238.50.134,45098,25,ICMP,F.....,1,40,21,13923,0
2023-08-15 20:53:36,2023-01-08 02:22:17,3.993,188.73.64.219,92.93.48.128,43971,45618,TCP,F.....,1,16,37,44363,2
2023-07-04 22:01:34,2023-04-14 04:48:12,1.517,187.76.198.60,19.113.130.120,17911,53,TCP,F.....,0,56,33,14289,0
2023-02-14 22:33:10,2023-06-14 19:06:13,2.205,122.232.219.141,109.31.245.164,27864,443,TCP,F.....,0,48,5,1840,0
2023-06-29 21:01:11,2023-06-10 14:26:12,3.522,148.10.137.190,113.15.200.129,25297,53,TCP,...AR.,0,24,14,13048,0
2023-06-23 23:38:59,2023-05-26 06:38:29,1.191,86.8.43.246,18.134.124.199,53994,25,UDP,...AR.,2,56,18,23904,0
2023-03-03 14:18:16,2023-01-29 05:33:56,2.375,65.128.52.148,220.82.138.182,5304,443,UDP,...AR.,0,24,43,30702,0
2023-01-13 07:02:16,2023-08-21 16:16:31,3.792,122.1.225.145,10.43.53.96,29562,8080,UDP,F.....,2,48,42,40908,0
2023-01-08 14:05:32,2023-07-24 06:14:40,7.168,211.33.15.242,225.120.144.31,15041,8080,UDP,...A..,1,24,7,3087,0
2023-01-06 05:36:05,2023-08-13 21:02:31,3.531,76.234.3.146,196.57.246.149,11555,25,ICMP,......,2,64,33,46926,0
2023-04-11 11:23:18,2023-08-07 01:24:33,3.361,219.138.219.11,218.150.214.186,31642,443,ICMP,...AP.,1,64,31,26598,0
2023-05-07 14:49:27,2023-03-02 18:49:37,0.421,156.44.106.157,14.90.158.120,64065,8080,ICMP,...AP.,2,40,38,20254,0
2023-04-14 12:08:34,2023-06-11 07:46:48,9.408,142.58.10.191,158.227.117.5,2331,80,UDP,...A..,2,8,42,55776,0
2023-07-01 09:23:52,2023-01-10 05:40:04,0.99,136.152.42.81,62.251.36.203,18158,43419,TCP,...A..,0,8,5,2995,2
2023-05-28 11:03:00,2023-07-24 13:42:09,16.955,249.61.80.233,254.237.98.113,31267,8080,TCP,......,1,0,151,98452,1
2023-03-14 06:42:30,2023-08-20 23:20:52,1.366,205.237.193.195,167.250.36.135,60343,32743,TCP,...A..,0,56,45,5535,2
2023-03-21 18:25:41,2023-08-16 23:25:22,0.58,142.54.96.49,66.203.54.243,54751,8080,TCP,...A..,2,16,331,151267,1
2023-07-30 14:40:39,2023-03-15 05:18:52,1.075,24.181.235.207,57.106.118.132,52272,22,UDP,...A..,2,64,188,40984,1
2023-06-26 06:03:51,2023-02-24 03:22:23,0.226,182.1.141.26,239.2.223.63,14341,58726,ICMP,...AR.,2,32,2,708,2
2023-02-15 01:27:04,2023-03-12 12:44:45,0.334,45.38.243.238,160.174.35.13,25344,53,ICMP,...AP.,2,24,33,16731,0
2023-05-28 03:01:50,2023-08-15 02:58:25,0.018,163.41.171.75,32.243.51.202,16337,80,TCP,...AP.,2,32,330,115500,1
2023-06-01 06:18:47,2023-07-28 16:56:29,2.682,44.206.195.135,133.155.221.214,8098,8080,UDP,...AP.,2,32,45,66915,0
2023-05-15 21:48:50,2023-04-29 02:45:25,2.418,204.241.213.155,183.95.120.85,54305,28988,TCP,...AP.,0,16,29,20242,2
2023-02-13 10:56:52,2023-03-23 12:18:33,4.727,77.240.17.54,81.146.108.236,12929,53,UDP,...AP.,0,0,18,22122,0
2023-07-06 01:31:25,2023-04-08 07:53:15,3.383,94.134.95.220,45.190.149.217,28155,53,ICMP,......,2,0,15,14790,0
2023-01-11 22:39:55,2023-03-10 08:39:54,3.812,41.245.254.29,124.12.126.147,50916,8080,UDP,......,1,24,21,20160,0
2023-04-02 00:42:33,2023-06-16 19:16:15,0.52,81.213.21.241,6.182.176.151,5354,443,ICMP,......,2,48,45,58410,0
2023-08-02 21:08:45,2023-05-28 02:07:03,0.817,229.223.151.69,152.16.50.136,63515,443,ICMP,...A..,2,32,16,15376,0
2023-01-22 07:46:31,2023-07-02 09:17:40,3.755,178.91.146.204,117.6.253.138,28748,80,TCP,......,0,64,33,36465,0
2023-02-06 12:18:13,2023-05-27 15:59:37,3.38,16.176.28.118,109.130.14.80,26708,80,UDP,...A..,1,32,39,21645,0
2023-03-01 10:06:10,2023-03-13 04:24:03,0.874,166.185.99.20,231.249.177.162,58801,53,UDP,...AR.,1,32,24,32328,0
2023-01-08 10:55:53,2023-06-23 15:36:12,0.375,173.216.76.103,141.90.41.25,22835,8080,UDP,...AR.,2,48,492,81672,1
2023-04-16 08:39:22,2023-04-09 11:03:51,0.847,220.88.191.11,124.128.1.17,8549,60260,ICMP,...AP.,2,64,26,25922,2
2023-06-25 09:17:05,2023-06-27 20:40:17,0.263,9.197.32.69,71.89.40.212,32386,443,TCP,.S....,2,8,4,984,0
2023-09-01 04:15:25,2023-05-30 19:25:06,0.057,207.187.50.34,38.223.195.241,8352,8080,ICMP,F.....,1,48,46,42688,0
2023-01-17 19:24:59,2023-01-30 00:30:16,2.782,185.4.182.59,187.82.179.21,11739,10792,TCP,F.....,1,32,32,22432,2
2023-07-09 03:32:43,2023-06-23 08:38:30,0.664,56.181.227.97,84.142.251.95,18979,443,UDP,F.....,2,32,41,45633,0
2023-07-09 17:44:35,2023-05-17 03:30:12,1.352,252.132.132.244,25.108.23.109,18260,80,UDP,.S....,0,0,48,14208,0
2023-04-05 14:32:25,2023-06-04 07:15:42,1.114,191.81.11.50,213.20.157.110,25819,25280,TCP,F.....,2,64,37,13801,2
2023-08-13 05:47:32,2023-02-18 00:00:10,0.777,26.188.141.248,167.247.227.147,42209,25,UDP,F.....,1,56,27,22923,0
2023-08-27 06:00:03,2023-07-05 01:47:34,0.312,91.63.143.173,67.155.94.127,16398,53,UDP,......,1,32,35,22680,0
2023-06-30 16:01:10,2023-06-29 09:04:39,7.953,206.118.78.131,83.11.92.128,34594,25,UDP,.S....,0,40,24,10824,0
2023-07-13 23:49:53,2023-06-11 06:09:03,1.738,230.85.16.185,215.177.166.183,18895,80,TCP,...AR.,2,8,40,6640,0
2023-05-18 15:56:48,2023-06-20 02:47:43,3.759,138.89.105.95,90.61.84.181,15521,443,ICMP,...AP.,1,8,24,8664,0
2023-03-28 16:07:54,2023-06-23 06:57:55,0.576,219.211.28.28,177.215.101.163,65516,8080,TCP,...A..,2,16,18,13356,0
2023-08-24 11:18:50,2023-03-31 05:42:11,3.897,166.147.87.210,50.123.89.25,18904,443,TCP,......,2,48,2,2608,0
2023-06-14 06:33:43,2023-02-09 22:28:42,0.051,56.27.186.188,183.50.40.206,12251,445,ICMP,...A..,0,48,247,244777,1
2023-07-11 19:21:22,2023-06-09 17:47:13,0.727,106.34.4.70,53.20.80.129,12520,8080,TCP,......,0,8,25,17850,0
2023-07-16 01:02:37,2023-02-28 09:47:29,0.413,163.232.146.103,211.79.100.89,6893,443,UDP,...AP.,1,24,313,192495,1
2023-05-28 00:46:57,2023-04-15 12:15:55,1.092,159.29.48.77,46.206.238.23,16465,443,TCP,F.....,1,64,36,15084,0
2023-07-31 14:10:27,2023-06-15 20:58:37,4.655,199.53.177.189,77.76.172.1,19763,53,UDP,...AP.,0,8,36,7344,0
2023-06-26 06:28:03,2023-03-01 17:58:43,2.276,64.153.74.219,137.234.91.212,4971,34047,TCP,......,2,24,47,64719,2
2023-07-11 21:22:37,2023-05-08 07:20:54,0.027,68.19.90.160,91.21.183.28,24656,80,ICMP,...A..,1,0,48,5280,0
2023-07-21 19:48:11,2023-04-17 08:03:49,2.623,66.40.19.12,195.159.202.160,26937,443,UDP,.S....,1,64,7,9485,0
2023-05-18 16:36:21,2023-03-05 16:39:55,6.889,81.122.60.113,71.121.69.218,34728,8080,TCP,...AP.,0,24,22,24266,0
2023-01-13 15:03:44,2023-05-29 00:03:11,1.364,147.230.3.166,62.156.193.189,8718,25,UDP,.S....,2,24,49,72324,0
2023-06-29 09:50:22,2023-03-25 22:33:58,2.175,254.14.18.75,248.24.128.97,16817,443,ICMP,F.....,0,32,131,177636,1
2023-08-13 07:00:12,2023-04-29 19:12:42,0.121,248.35.241.71,24.78.157.109,51702,8080,UDP,...AP.,1,64,20,13100,0
2023-03-20 06:57:03,2023-05-27 10:23:53,0.016,153.78.117.132,195.87.156.216,21569,25,UDP,...AR.,2,56,44,28468,0
2023-04-23 06:18:41,2023-03-09 20:00:04,4.186,18.42.19.178,214.203.67.132,24353,443,ICMP,.S....,1,16,158,74576,1
2023-05-25 17:03:07,2023-06-14 06:38:56,1.724,135.105.144.170,147.240.209.164,1289,41923,TCP,.S....,0,56,10,3250,2
2023-03-11 22:11:34,2023-04-02 02:56:19,3.949,12.250.145.41,86.112.38.237,62820,80,UDP,...AR.,2,48,40,6120,0
2023-07-24 13:37:02,2023-02-05 14:28:48,5.524,216.73.16.168,112.162.225.220,8693,80,TCP,...AP.,0,64,33,28083,0
2023-05-10 02:47:55,2023-02-05 15:20:35,0.664,200.27.208.157,70.29.140.110,8036,443,ICMP,F.....,1,32,19,25270,0
2023-04-20 09:19:55,2023-04-03 12:44:39,0.266,114.107.16.1,138.170.140.183,49842,8080,ICMP,F.....,2,56,6,4092,0
2023-08-07 01:16:41,2023-01-28 15:32:33,15.205,149.107.233.146,113.75.53.151,12439,445,TCP,.S....,0,32,162,210600,1
2023-05-13 00:55:53,2023-07-06 23:58:50,8.291,53.243.148.30,29.139.228.156,20518,53,UDP,......,1,64,28,27076,0
2023-07-15 04:24:23,2023-09-01 21:18:56,1.193,162.107.203.69,78.73.200.122,48348,80,TCP,.S....,2,8,27,5535,0
2023-01-12 03:51:38,2023-03-25 17:42:35,6.723,234.121.239.43,69.6.165.53,16437,3389,UDP,...A..,0,24,12,8748,1
2023-03-29 07:31:12,2023-04-20 06:20:55,6.043,248.176.120.120,109.175.196.192,55707,443,TCP,.S....,1,48,357,170646,1
2023-04-11 22:51:56,2023-08-06 07:06:48,10.045,29.92.234.104,77.77.232.76,8688,25,TCP,F.....,1,64,12,13992,0
2023-06-04 00:04:48,2023-02-24 06:52:29,0.904,54.215.93.27,130.124.51.1,12825,443,UDP,...AP.,0,32,17,10166,0
2023-04-27 17:50:38,2023-08-08 12:30:44,0.327,184.82.135.7,30.142.200.98,22201,53,ICMP,...A..,0,48,17,13175,0
2023-01-07 11:20:33,2023-03-17 16:07:04,2.409,219.11.189.72,140.83.18.5,26267,25,ICMP,...AP.,2,64,31,9858,0
2023-05-24 23:29:45,2023-08-29 02:22:37,1.493,168.145.191.167,134.23.119.74,46283,80,TCP,...AP.,1,48,207,231840,1
2023-05-16 06:44:28,2023-06-22 02:40:33,4.431,241.90.26.119,152.141.158.54,45458,50826,ICMP,...AP.,1,48,1,829,2
2023-08-10 06:57:47,2023-03-18 01:20:23,1.917,197.84.243.219,41.58.97.226,61439,61368,TCP,.S....,0,56,10,10710,2
2023-03-05 19:09:32,2023-03-17 20:23:25,4.505,121.233.164.17,114.55.165.47,51345,443,TCP,...AP.,2,32,13,18889,0
2023-02-15 20:43:42,2023-07-17 19:41:30,9.177,156.159.73.39,48.21.106.209,64307,22,TCP,...AP.,1,48,297,111969,1
2023-01-11 15:54:16,2023-05-28 19:15:55,6.014,122.214.168.78,220.25.177.117,47668,8080,TCP,...A..,0,40,4,5528,0
2023-04-29 03:42:33,2023-07-23 23:43:48,1.231,53.215.215.3,197.57.66.166,29278,80,UDP,...AP.,0,16,30,41340,0
2023-02-24 05:40:09,2023-07-27 20:40:52,9.175,222.184.245.125,21.243.85.109,35578,80,UDP,...A..,0,24,456,638400,1
2023-06-16 04:36:47,2023-01-08 02:20:52,2.748,197.40.130.194,238.222.201.200,23738,53,UDP,......,0,16,46,66378,0
2023-01-31 14:52:37,2023-02-11 21:15:50,1.258,174.132.46.60,134.17.243.247,63473,53,ICMP,.S....,0,8,47,47893,0
2023-01-26 01:17:51,2023-08-25 10:05:32,7.578,235.202.230.59,93.128.122.184,59979,443,ICMP,F.....,0,0,38,12046,0
2023-01-24 21:29:24,2023-01-21 23:57:48,0.024,236.14.201.61,186.29.241.13,24080,25,UDP,...AR.,1,0,13,19487,0
2023-06-12 00:13:05,2023-06-20 00:43:18,7.059,188.152.31.124,247.61.238.50,40136,53,UDP,......,1,32,5,2575,0
2023-07-15 00:24:57,2023-07-18 20:05:48,0.289,78.69.183.159,131.45.35.133,65052,8080,ICMP,...A..,2,16,22,32164,0
2023-02-07 06:49:51,2023-04-08 17:09:10,0.186,194.176.181.232,21.146.87.194,53136,443,UDP,.S....,2,40,3,3684,0
2023-07-08 12:57:42,2023-02-23 07:39:25,3.282,237.104.183.120,28.41.33.207,56565,8080,ICMP,...AR.,1,48,430,219300,1
2023-03-18 15:54:53,2023-04-23 08:35:17,0.04,49.35.157.180,50.217.4.124,19832,445,ICMP,...AP.,0,32,242,16940,1
2023-03-05 09:21:28,2023-02-04 18:37:22,4.099,219.244.45.144,71.2.118.220,14842,53,ICMP,...AR.,0,56,35,26355,0
2023-08-31 11:59:31,2023-02-15 02:16:04,3.229,207.20.142.29,241.125.218.188,32181,8080,TCP,...AP.,0,16,34,18598,0
2023-03-26 15:46:18,2023-04-08 11:55:42,4.83,177.17.237.25,120.158.140.140,46613,80,ICMP,...A..,2,0,29,40919,0
2023-08-12 03:42:33,2023-04-24 11:56:01,2.113,113.5.51.55,145.9.13.206,26036,50240,TCP,...AP.,2,56,46,33902,2
2023-07-23 17:32:05,2023-03-18 15:22:53,3.853,89.64.226.254,119.30.155.212,31267,8080,TCP,.S....,2,56,37,48174,0
2023-08-29 00:54:34,2023-03-30 20:26:55,1.174,71.251.41.63,46.24.154.76,49472,53,UDP,...AR.,0,16,8,5264,0
2023-02-13 07:22:09,2023-06-10 09:22:23,0.043,84.163.35.89,117.31.18.207,6678,8080,UDP,...AP.,2,64,44,13244,0
2023-01-16 04:43:00,2023-07-08 08:06:45,2.02,144.226.249.215,115.106.169.166,52005,53,UDP,...AP.,0,8,28,34804,0
2023-05-30 16:53:47,2023-05-12 04:36:52,1.552,24.117.16.79,78.164.81.249,44207,6984,UDP,F.....,1,48,39,14781,2
2023-04-10 02:10:48,2023-02-25 12:45:45,0.419,196.83.209.91,46.25.117.28,54708,8080,UDP,...AP.,1,0,214,66982,1
2023-07-08 00:19:09,2023-01-16 12:20:43,1.31,191.101.251.19,77.206.7.226,25118,28919,UDP,...AR.,2,40,28,19740,2
2023-06-04 20:37:51,2023-05-31 20:26:57,7.37,183.30.203.250,185.224.199.228,38577,25,UDP,...AP.,2,48,39,10413,0
2023-07-27 22:36:00,2023-03-18 04:38:21,1.45,161.115.65.137,141.165.249.174,30269,445,TCP,...AR.,1,0,455,179270,1
2023-02-13 04:22:27,2023-01-11 20:00:04,1.589,80.4.181.6,242.104.180.116,6899,46450,ICMP,...AP.,1,40,9,2952,2
2023-06-12 04:29:51,2023-07-13 15:33:00,14.312,43.56.202.170,74.204.237.75,16114,80,ICMP,......,0,40,57,45714,1
